"FILENAME";"RESULT";"COMMENT"
"instance15703.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance06048.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance14685.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance09588.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance15639.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance09372.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance00458.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance14986.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance09715.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance11231.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance09978.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance06661.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance14721.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance02970.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance10494.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance13668.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance09158.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance13062.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance10964.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance12580.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance10662.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance00140.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance01522.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance09883.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance11088.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance11026.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance00895.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance14653.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance02660.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance08226.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance00872.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance11554.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance00886.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance06623.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance12193.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance09218.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance09194.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance08876.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance09219.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance01842.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance01036.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance06389.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance08034.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance07265.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance14209.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance14158.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance09576.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance15885.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance13279.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance03624.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance12201.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance05797.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance09925.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance13055.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance04693.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance05643.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance10661.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance08023.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance07219.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance10151.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance00212.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance14769.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance09077.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance14197.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance15637.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance10453.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance07690.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance14612.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance07766.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance03832.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance03588.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance07864.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance10745.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance14409.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance13268.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance10733.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance10168.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance06219.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance03658.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance07229.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance14338.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance15772.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance11323.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance07991.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance15694.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance15002.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance14431.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance01411.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance05741.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance06158.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance03693.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance09629.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance11962.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance07643.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance14705.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance12092.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance08818.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance13133.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance09788.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance03613.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance15261.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance12512.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance08102.smt2";"True";"verified model,50% of the solvers answered SAT, no disagreeing"
"instance09814.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance15015.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance03823.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance12919.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance14717.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance01977.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance12954.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance15566.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance06651.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance00189.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance08049.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance15983.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance07544.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance15615.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance07627.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance09119.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance11936.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance10568.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance11094.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance07344.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance11127.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance04411.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance15587.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance15652.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance06831.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance14165.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance05026.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance00096.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance06654.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance14253.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
